datetime,Date,time,Hour,Day
02-04-2015 13:00,02/04/2015,13:00,13,02
02-04-2015 14:00,02/04/2015,14:00,14,02
02-04-2015 15:00,02/04/2015,15:00,15,02
02-04-2015 16:00,02/04/2015,16:00,16,02
02-04-2015 17:00,02/04/2015,17:00,17,02
02-04-2015 18:00,02/04/2015,18:00,18,02
02-04-2015 19:00,02/04/2015,19:00,19,02
02-04-2015 20:00,02/04/2015,20:00,20,02
02-04-2015 21:00,02/04/2015,21:00,21,02
02-04-2015 22:00,02/04/2015,22:00,22,02
02-04-2015 23:00,02/04/2015,23:00,23,02
03-04-2015 00:00,03/04/2015,0:00,0,03
03-04-2015 01:00,03/04/2015,1:00,1,03
03-04-2015 02:00,03/04/2015,2:00,2,03
03-04-2015 03:00,03/04/2015,3:00,3,03
03-04-2015 04:00,03/04/2015,4:00,4,03
03-04-2015 05:00,03/04/2015,5:00,5,03
03-04-2015 06:00,03/04/2015,6:00,6,03
03-04-2015 07:00,03/04/2015,7:00,7,03
03-04-2015 08:00,03/04/2015,8:00,8,03
03-04-2015 09:00,03/04/2015,9:00,9,03
03-04-2015 10:00,03/04/2015,10:00,10,03
03-04-2015 11:00,03/04/2015,11:00,11,03
03-04-2015 12:00,03/04/2015,12:00,12,03
03-04-2015 13:00,03/04/2015,13:00,13,03
03-04-2015 14:00,03/04/2015,14:00,14,03
03-04-2015 15:00,03/04/2015,15:00,15,03
03-04-2015 16:00,03/04/2015,16:00,16,03
03-04-2015 17:00,03/04/2015,17:00,17,03
03-04-2015 18:00,03/04/2015,18:00,18,03
03-04-2015 19:00,03/04/2015,19:00,19,03
03-04-2015 20:00,03/04/2015,20:00,20,03
03-04-2015 21:00,03/04/2015,21:00,21,03
03-04-2015 22:00,03/04/2015,22:00,22,03
03-04-2015 23:00,03/04/2015,23:00,23,03
04-04-2015 00:00,04/04/2015,0:00,0,04
04-04-2015 01:00,04/04/2015,1:00,1,04
04-04-2015 02:00,04/04/2015,2:00,2,04
04-04-2015 03:00,04/04/2015,3:00,3,04
04-04-2015 04:00,04/04/2015,4:00,4,04
04-04-2015 05:00,04/04/2015,5:00,5,04
04-04-2015 06:00,04/04/2015,6:00,6,04
04-04-2015 07:00,04/04/2015,7:00,7,04
04-04-2015 08:00,04/04/2015,8:00,8,04
04-04-2015 09:00,04/04/2015,9:00,9,04
04-04-2015 10:00,04/04/2015,10:00,10,04
04-04-2015 11:00,04/04/2015,11:00,11,04
04-04-2015 12:00,04/04/2015,12:00,12,04
04-04-2015 13:00,04/04/2015,13:00,13,04
04-04-2015 14:00,04/04/2015,14:00,14,04
04-04-2015 15:00,04/04/2015,15:00,15,04
04-04-2015 16:00,04/04/2015,16:00,16,04
04-04-2015 17:00,04/04/2015,17:00,17,04
04-04-2015 18:00,04/04/2015,18:00,18,04
04-04-2015 19:00,04/04/2015,19:00,19,04
04-04-2015 20:00,04/04/2015,20:00,20,04
04-04-2015 21:00,04/04/2015,21:00,21,04
04-04-2015 22:00,04/04/2015,22:00,22,04
04-04-2015 23:00,04/04/2015,23:00,23,04
05-04-2015 00:00,05/04/2015,0:00,0,05
05-04-2015 01:00,05/04/2015,1:00,1,05
05-04-2015 02:00,05/04/2015,2:00,2,05
05-04-2015 03:00,05/04/2015,3:00,3,05
05-04-2015 04:00,05/04/2015,4:00,4,05
05-04-2015 05:00,05/04/2015,5:00,5,05
05-04-2015 06:00,05/04/2015,6:00,6,05
05-04-2015 07:00,05/04/2015,7:00,7,05
05-04-2015 08:00,05/04/2015,8:00,8,05
05-04-2015 09:00,05/04/2015,9:00,9,05
05-04-2015 10:00,05/04/2015,10:00,10,05
05-04-2015 11:00,05/04/2015,11:00,11,05
05-04-2015 12:00,05/04/2015,12:00,12,05
05-04-2015 13:00,05/04/2015,13:00,13,05
05-04-2015 14:00,05/04/2015,14:00,14,05
05-04-2015 15:00,05/04/2015,15:00,15,05
05-04-2015 16:00,05/04/2015,16:00,16,05
05-04-2015 17:00,05/04/2015,17:00,17,05
05-04-2015 18:00,05/04/2015,18:00,18,05
05-04-2015 19:00,05/04/2015,19:00,19,05
05-04-2015 20:00,05/04/2015,20:00,20,05
05-04-2015 21:00,05/04/2015,21:00,21,05
05-04-2015 22:00,05/04/2015,22:00,22,05
05-04-2015 23:00,05/04/2015,23:00,23,05
06-04-2015 00:00,06/04/2015,0:00,0,06
06-04-2015 01:00,06/04/2015,1:00,1,06
06-04-2015 02:00,06/04/2015,2:00,2,06
06-04-2015 03:00,06/04/2015,3:00,3,06
06-04-2015 04:00,06/04/2015,4:00,4,06
06-04-2015 05:00,06/04/2015,5:00,5,06
06-04-2015 06:00,06/04/2015,6:00,6,06
06-04-2015 07:00,06/04/2015,7:00,7,06
06-04-2015 08:00,06/04/2015,8:00,8,06
06-04-2015 09:00,06/04/2015,9:00,9,06
06-04-2015 10:00,06/04/2015,10:00,10,06
06-04-2015 11:00,06/04/2015,11:00,11,06
06-04-2015 12:00,06/04/2015,12:00,12,06
06-04-2015 13:00,06/04/2015,13:00,13,06
06-04-2015 14:00,06/04/2015,14:00,14,06
06-04-2015 15:00,06/04/2015,15:00,15,06
06-04-2015 16:00,06/04/2015,16:00,16,06
06-04-2015 17:00,06/04/2015,17:00,17,06
06-04-2015 18:00,06/04/2015,18:00,18,06
06-04-2015 19:00,06/04/2015,19:00,19,06
06-04-2015 20:00,06/04/2015,20:00,20,06
06-04-2015 21:00,06/04/2015,21:00,21,06
06-04-2015 22:00,06/04/2015,22:00,22,06
06-04-2015 23:00,06/04/2015,23:00,23,06
07-04-2015 00:00,07/04/2015,0:00,0,07
07-04-2015 01:00,07/04/2015,1:00,1,07
07-04-2015 02:00,07/04/2015,2:00,2,07
07-04-2015 03:00,07/04/2015,3:00,3,07
07-04-2015 04:00,07/04/2015,4:00,4,07
07-04-2015 05:00,07/04/2015,5:00,5,07
07-04-2015 06:00,07/04/2015,6:00,6,07
07-04-2015 07:00,07/04/2015,7:00,7,07
07-04-2015 08:00,07/04/2015,8:00,8,07
07-04-2015 09:00,07/04/2015,9:00,9,07
07-04-2015 10:00,07/04/2015,10:00,10,07
07-04-2015 11:00,07/04/2015,11:00,11,07
07-04-2015 12:00,07/04/2015,12:00,12,07
07-04-2015 13:00,07/04/2015,13:00,13,07
07-04-2015 14:00,07/04/2015,14:00,14,07
07-04-2015 15:00,07/04/2015,15:00,15,07
07-04-2015 16:00,07/04/2015,16:00,16,07
07-04-2015 17:00,07/04/2015,17:00,17,07
07-04-2015 18:00,07/04/2015,18:00,18,07
07-04-2015 19:00,07/04/2015,19:00,19,07
07-04-2015 20:00,07/04/2015,20:00,20,07
07-04-2015 21:00,07/04/2015,21:00,21,07
07-04-2015 22:00,07/04/2015,22:00,22,07
07-04-2015 23:00,07/04/2015,23:00,23,07
08-04-2015 00:00,08/04/2015,0:00,0,08
08-04-2015 01:00,08/04/2015,1:00,1,08
08-04-2015 02:00,08/04/2015,2:00,2,08
08-04-2015 03:00,08/04/2015,3:00,3,08
08-04-2015 04:00,08/04/2015,4:00,4,08
08-04-2015 05:00,08/04/2015,5:00,5,08
08-04-2015 06:00,08/04/2015,6:00,6,08
08-04-2015 07:00,08/04/2015,7:00,7,08
08-04-2015 08:00,08/04/2015,8:00,8,08
08-04-2015 09:00,08/04/2015,9:00,9,08
08-04-2015 10:00,08/04/2015,10:00,10,08
08-04-2015 11:00,08/04/2015,11:00,11,08
08-04-2015 12:00,08/04/2015,12:00,12,08
08-04-2015 13:00,08/04/2015,13:00,13,08
08-04-2015 14:00,08/04/2015,14:00,14,08
08-04-2015 15:00,08/04/2015,15:00,15,08
08-04-2015 16:00,08/04/2015,16:00,16,08
08-04-2015 17:00,08/04/2015,17:00,17,08
08-04-2015 18:00,08/04/2015,18:00,18,08
08-04-2015 19:00,08/04/2015,19:00,19,08
08-04-2015 20:00,08/04/2015,20:00,20,08
08-04-2015 21:00,08/04/2015,21:00,21,08
08-04-2015 22:00,08/04/2015,22:00,22,08
08-04-2015 23:00,08/04/2015,23:00,23,08
09-04-2015 00:00,09/04/2015,0:00,0,09
09-04-2015 01:00,09/04/2015,1:00,1,09
09-04-2015 02:00,09/04/2015,2:00,2,09
09-04-2015 03:00,09/04/2015,3:00,3,09
09-04-2015 04:00,09/04/2015,4:00,4,09
09-04-2015 05:00,09/04/2015,5:00,5,09
09-04-2015 06:00,09/04/2015,6:00,6,09
09-04-2015 07:00,09/04/2015,7:00,7,09
09-04-2015 08:00,09/04/2015,8:00,8,09
09-04-2015 09:00,09/04/2015,9:00,9,09
09-04-2015 10:00,09/04/2015,10:00,10,09
09-04-2015 11:00,09/04/2015,11:00,11,09
09-04-2015 12:00,09/04/2015,12:00,12,09
09-04-2015 13:00,09/04/2015,13:00,13,09
09-04-2015 14:00,09/04/2015,14:00,14,09
09-04-2015 15:00,09/04/2015,15:00,15,09
09-04-2015 16:00,09/04/2015,16:00,16,09
09-04-2015 17:00,09/04/2015,17:00,17,09
09-04-2015 18:00,09/04/2015,18:00,18,09
09-04-2015 19:00,09/04/2015,19:00,19,09
09-04-2015 20:00,09/04/2015,20:00,20,09
09-04-2015 21:00,09/04/2015,21:00,21,09
09-04-2015 22:00,09/04/2015,22:00,22,09
09-04-2015 23:00,09/04/2015,23:00,23,09
10-04-2015 00:00,10/04/2015,0:00,0,10
10-04-2015 01:00,10/04/2015,1:00,1,10
10-04-2015 02:00,10/04/2015,2:00,2,10
10-04-2015 03:00,10/04/2015,3:00,3,10
10-04-2015 04:00,10/04/2015,4:00,4,10
10-04-2015 05:00,10/04/2015,5:00,5,10
10-04-2015 06:00,10/04/2015,6:00,6,10
10-04-2015 07:00,10/04/2015,7:00,7,10
10-04-2015 08:00,10/04/2015,8:00,8,10
10-04-2015 09:00,10/04/2015,9:00,9,10
10-04-2015 10:00,10/04/2015,10:00,10,10
10-04-2015 11:00,10/04/2015,11:00,11,10
10-04-2015 12:00,10/04/2015,12:00,12,10
10-04-2015 13:00,10/04/2015,13:00,13,10
10-04-2015 14:00,10/04/2015,14:00,14,10
10-04-2015 15:00,10/04/2015,15:00,15,10
10-04-2015 16:00,10/04/2015,16:00,16,10
10-04-2015 17:00,10/04/2015,17:00,17,10
10-04-2015 18:00,10/04/2015,18:00,18,10
10-04-2015 19:00,10/04/2015,19:00,19,10
10-04-2015 20:00,10/04/2015,20:00,20,10
10-04-2015 21:00,10/04/2015,21:00,21,10
10-04-2015 22:00,10/04/2015,22:00,22,10
10-04-2015 23:00,10/04/2015,23:00,23,10
11-04-2015 00:00,11/04/2015,0:00,0,11
11-04-2015 01:00,11/04/2015,1:00,1,11
11-04-2015 02:00,11/04/2015,2:00,2,11
11-04-2015 03:00,11/04/2015,3:00,3,11
11-04-2015 04:00,11/04/2015,4:00,4,11
11-04-2015 05:00,11/04/2015,5:00,5,11
11-04-2015 06:00,11/04/2015,6:00,6,11
11-04-2015 07:00,11/04/2015,7:00,7,11
11-04-2015 08:00,11/04/2015,8:00,8,11
11-04-2015 09:00,11/04/2015,9:00,9,11
11-04-2015 10:00,11/04/2015,10:00,10,11
11-04-2015 11:00,11/04/2015,11:00,11,11
11-04-2015 12:00,11/04/2015,12:00,12,11
11-04-2015 13:00,11/04/2015,13:00,13,11
11-04-2015 14:00,11/04/2015,14:00,14,11
11-04-2015 15:00,11/04/2015,15:00,15,11
11-04-2015 16:00,11/04/2015,16:00,16,11
11-04-2015 17:00,11/04/2015,17:00,17,11
11-04-2015 18:00,11/04/2015,18:00,18,11
11-04-2015 19:00,11/04/2015,19:00,19,11
11-04-2015 20:00,11/04/2015,20:00,20,11
11-04-2015 21:00,11/04/2015,21:00,21,11
11-04-2015 22:00,11/04/2015,22:00,22,11
11-04-2015 23:00,11/04/2015,23:00,23,11
12-04-2015 00:00,12/04/2015,0:00,0,12
12-04-2015 01:00,12/04/2015,1:00,1,12
12-04-2015 02:00,12/04/2015,2:00,2,12
12-04-2015 03:00,12/04/2015,3:00,3,12
12-04-2015 04:00,12/04/2015,4:00,4,12
12-04-2015 05:00,12/04/2015,5:00,5,12
12-04-2015 06:00,12/04/2015,6:00,6,12
12-04-2015 07:00,12/04/2015,7:00,7,12
12-04-2015 08:00,12/04/2015,8:00,8,12
12-04-2015 09:00,12/04/2015,9:00,9,12
12-04-2015 10:00,12/04/2015,10:00,10,12
12-04-2015 11:00,12/04/2015,11:00,11,12
12-04-2015 12:00,12/04/2015,12:00,12,12
12-04-2015 13:00,12/04/2015,13:00,13,12
12-04-2015 14:00,12/04/2015,14:00,14,12
12-04-2015 15:00,12/04/2015,15:00,15,12
12-04-2015 16:00,12/04/2015,16:00,16,12
12-04-2015 17:00,12/04/2015,17:00,17,12
12-04-2015 18:00,12/04/2015,18:00,18,12
12-04-2015 19:00,12/04/2015,19:00,19,12
12-04-2015 20:00,12/04/2015,20:00,20,12
12-04-2015 21:00,12/04/2015,21:00,21,12
12-04-2015 22:00,12/04/2015,22:00,22,12
12-04-2015 23:00,12/04/2015,23:00,23,12
13-04-2015 00:00,13/04/2015,0:00,0,13
13-04-2015 01:00,13/04/2015,1:00,1,13
13-04-2015 02:00,13/04/2015,2:00,2,13
13-04-2015 03:00,13/04/2015,3:00,3,13
13-04-2015 04:00,13/04/2015,4:00,4,13
13-04-2015 05:00,13/04/2015,5:00,5,13
13-04-2015 06:00,13/04/2015,6:00,6,13
13-04-2015 07:00,13/04/2015,7:00,7,13
13-04-2015 08:00,13/04/2015,8:00,8,13
13-04-2015 09:00,13/04/2015,9:00,9,13
13-04-2015 10:00,13/04/2015,10:00,10,13
13-04-2015 11:00,13/04/2015,11:00,11,13
13-04-2015 12:00,13/04/2015,12:00,12,13
13-04-2015 13:00,13/04/2015,13:00,13,13
13-04-2015 14:00,13/04/2015,14:00,14,13
13-04-2015 15:00,13/04/2015,15:00,15,13
13-04-2015 16:00,13/04/2015,16:00,16,13
13-04-2015 17:00,13/04/2015,17:00,17,13
13-04-2015 18:00,13/04/2015,18:00,18,13
13-04-2015 19:00,13/04/2015,19:00,19,13
13-04-2015 20:00,13/04/2015,20:00,20,13
13-04-2015 21:00,13/04/2015,21:00,21,13
13-04-2015 22:00,13/04/2015,22:00,22,13
13-04-2015 23:00,13/04/2015,23:00,23,13
14-04-2015 00:00,14/04/2015,0:00,0,14
14-04-2015 01:00,14/04/2015,1:00,1,14
14-04-2015 02:00,14/04/2015,2:00,2,14
14-04-2015 03:00,14/04/2015,3:00,3,14
14-04-2015 04:00,14/04/2015,4:00,4,14
14-04-2015 05:00,14/04/2015,5:00,5,14
14-04-2015 06:00,14/04/2015,6:00,6,14
14-04-2015 07:00,14/04/2015,7:00,7,14
14-04-2015 08:00,14/04/2015,8:00,8,14
14-04-2015 09:00,14/04/2015,9:00,9,14
14-04-2015 10:00,14/04/2015,10:00,10,14
14-04-2015 11:00,14/04/2015,11:00,11,14
14-04-2015 12:00,14/04/2015,12:00,12,14
14-04-2015 13:00,14/04/2015,13:00,13,14
14-04-2015 14:00,14/04/2015,14:00,14,14
14-04-2015 15:00,14/04/2015,15:00,15,14
14-04-2015 16:00,14/04/2015,16:00,16,14
14-04-2015 17:00,14/04/2015,17:00,17,14
14-04-2015 18:00,14/04/2015,18:00,18,14
14-04-2015 19:00,14/04/2015,19:00,19,14
14-04-2015 20:00,14/04/2015,20:00,20,14
14-04-2015 21:00,14/04/2015,21:00,21,14
14-04-2015 22:00,14/04/2015,22:00,22,14
14-04-2015 23:00,14/04/2015,23:00,23,14
15-04-2015 00:00,15/04/2015,0:00,0,15
15-04-2015 01:00,15/04/2015,1:00,1,15
15-04-2015 02:00,15/04/2015,2:00,2,15
15-04-2015 03:00,15/04/2015,3:00,3,15
15-04-2015 04:00,15/04/2015,4:00,4,15
15-04-2015 05:00,15/04/2015,5:00,5,15
15-04-2015 06:00,15/04/2015,6:00,6,15
15-04-2015 07:00,15/04/2015,7:00,7,15
15-04-2015 08:00,15/04/2015,8:00,8,15
15-04-2015 09:00,15/04/2015,9:00,9,15
15-04-2015 10:00,15/04/2015,10:00,10,15
15-04-2015 11:00,15/04/2015,11:00,11,15
15-04-2015 12:00,15/04/2015,12:00,12,15
15-04-2015 13:00,15/04/2015,13:00,13,15
15-04-2015 14:00,15/04/2015,14:00,14,15
15-04-2015 15:00,15/04/2015,15:00,15,15
15-04-2015 16:00,15/04/2015,16:00,16,15
15-04-2015 17:00,15/04/2015,17:00,17,15
15-04-2015 18:00,15/04/2015,18:00,18,15
15-04-2015 19:00,15/04/2015,19:00,19,15
15-04-2015 20:00,15/04/2015,20:00,20,15
15-04-2015 21:00,15/04/2015,21:00,21,15
15-04-2015 22:00,15/04/2015,22:00,22,15
15-04-2015 23:00,15/04/2015,23:00,23,15
16-04-2015 00:00,16/04/2015,0:00,0,16
16-04-2015 01:00,16/04/2015,1:00,1,16
16-04-2015 02:00,16/04/2015,2:00,2,16
16-04-2015 03:00,16/04/2015,3:00,3,16
16-04-2015 04:00,16/04/2015,4:00,4,16
16-04-2015 05:00,16/04/2015,5:00,5,16
16-04-2015 06:00,16/04/2015,6:00,6,16
16-04-2015 07:00,16/04/2015,7:00,7,16
16-04-2015 08:00,16/04/2015,8:00,8,16
16-04-2015 09:00,16/04/2015,9:00,9,16
16-04-2015 10:00,16/04/2015,10:00,10,16
16-04-2015 11:00,16/04/2015,11:00,11,16
16-04-2015 12:00,16/04/2015,12:00,12,16
16-04-2015 13:00,16/04/2015,13:00,13,16
16-04-2015 14:00,16/04/2015,14:00,14,16
16-04-2015 15:00,16/04/2015,15:00,15,16
16-04-2015 16:00,16/04/2015,16:00,16,16
16-04-2015 17:00,16/04/2015,17:00,17,16
16-04-2015 18:00,16/04/2015,18:00,18,16
16-04-2015 19:00,16/04/2015,19:00,19,16
16-04-2015 20:00,16/04/2015,20:00,20,16
16-04-2015 21:00,16/04/2015,21:00,21,16
16-04-2015 22:00,16/04/2015,22:00,22,16
16-04-2015 23:00,16/04/2015,23:00,23,16
17-04-2015 00:00,17/04/2015,0:00,0,17
17-04-2015 01:00,17/04/2015,1:00,1,17
17-04-2015 02:00,17/04/2015,2:00,2,17
17-04-2015 03:00,17/04/2015,3:00,3,17
17-04-2015 04:00,17/04/2015,4:00,4,17
17-04-2015 05:00,17/04/2015,5:00,5,17
17-04-2015 06:00,17/04/2015,6:00,6,17
17-04-2015 07:00,17/04/2015,7:00,7,17
17-04-2015 08:00,17/04/2015,8:00,8,17
17-04-2015 09:00,17/04/2015,9:00,9,17
17-04-2015 10:00,17/04/2015,10:00,10,17
17-04-2015 11:00,17/04/2015,11:00,11,17
17-04-2015 12:00,17/04/2015,12:00,12,17
17-04-2015 13:00,17/04/2015,13:00,13,17
17-04-2015 14:00,17/04/2015,14:00,14,17
17-04-2015 15:00,17/04/2015,15:00,15,17
17-04-2015 16:00,17/04/2015,16:00,16,17
17-04-2015 17:00,17/04/2015,17:00,17,17
17-04-2015 18:00,17/04/2015,18:00,18,17
17-04-2015 19:00,17/04/2015,19:00,19,17
17-04-2015 20:00,17/04/2015,20:00,20,17
17-04-2015 21:00,17/04/2015,21:00,21,17
17-04-2015 22:00,17/04/2015,22:00,22,17
17-04-2015 23:00,17/04/2015,23:00,23,17
18-04-2015 00:00,18/04/2015,0:00,0,18
18-04-2015 01:00,18/04/2015,1:00,1,18
18-04-2015 02:00,18/04/2015,2:00,2,18
18-04-2015 03:00,18/04/2015,3:00,3,18
18-04-2015 04:00,18/04/2015,4:00,4,18
18-04-2015 05:00,18/04/2015,5:00,5,18
18-04-2015 06:00,18/04/2015,6:00,6,18
18-04-2015 07:00,18/04/2015,7:00,7,18
18-04-2015 08:00,18/04/2015,8:00,8,18
18-04-2015 09:00,18/04/2015,9:00,9,18
18-04-2015 10:00,18/04/2015,10:00,10,18
18-04-2015 11:00,18/04/2015,11:00,11,18
18-04-2015 12:00,18/04/2015,12:00,12,18
18-04-2015 13:00,18/04/2015,13:00,13,18
18-04-2015 14:00,18/04/2015,14:00,14,18
18-04-2015 15:00,18/04/2015,15:00,15,18
18-04-2015 16:00,18/04/2015,16:00,16,18
18-04-2015 17:00,18/04/2015,17:00,17,18
18-04-2015 18:00,18/04/2015,18:00,18,18
18-04-2015 19:00,18/04/2015,19:00,19,18
18-04-2015 20:00,18/04/2015,20:00,20,18
18-04-2015 21:00,18/04/2015,21:00,21,18
18-04-2015 22:00,18/04/2015,22:00,22,18
18-04-2015 23:00,18/04/2015,23:00,23,18
19-04-2015 00:00,19/04/2015,0:00,0,19
19-04-2015 01:00,19/04/2015,1:00,1,19
19-04-2015 02:00,19/04/2015,2:00,2,19
19-04-2015 03:00,19/04/2015,3:00,3,19
19-04-2015 04:00,19/04/2015,4:00,4,19
19-04-2015 05:00,19/04/2015,5:00,5,19
19-04-2015 06:00,19/04/2015,6:00,6,19
19-04-2015 07:00,19/04/2015,7:00,7,19
19-04-2015 08:00,19/04/2015,8:00,8,19
19-04-2015 09:00,19/04/2015,9:00,9,19
19-04-2015 10:00,19/04/2015,10:00,10,19
19-04-2015 11:00,19/04/2015,11:00,11,19
19-04-2015 12:00,19/04/2015,12:00,12,19
19-04-2015 13:00,19/04/2015,13:00,13,19
19-04-2015 14:00,19/04/2015,14:00,14,19
19-04-2015 15:00,19/04/2015,15:00,15,19
19-04-2015 16:00,19/04/2015,16:00,16,19
19-04-2015 17:00,19/04/2015,17:00,17,19
19-04-2015 18:00,19/04/2015,18:00,18,19
19-04-2015 19:00,19/04/2015,19:00,19,19
19-04-2015 20:00,19/04/2015,20:00,20,19
19-04-2015 21:00,19/04/2015,21:00,21,19
19-04-2015 22:00,19/04/2015,22:00,22,19
19-04-2015 23:00,19/04/2015,23:00,23,19
20-04-2015 00:00,20/04/2015,0:00,0,20
20-04-2015 01:00,20/04/2015,1:00,1,20
20-04-2015 02:00,20/04/2015,2:00,2,20
20-04-2015 03:00,20/04/2015,3:00,3,20
20-04-2015 04:00,20/04/2015,4:00,4,20
20-04-2015 05:00,20/04/2015,5:00,5,20
20-04-2015 06:00,20/04/2015,6:00,6,20
20-04-2015 07:00,20/04/2015,7:00,7,20
20-04-2015 08:00,20/04/2015,8:00,8,20
20-04-2015 09:00,20/04/2015,9:00,9,20
20-04-2015 10:00,20/04/2015,10:00,10,20
20-04-2015 11:00,20/04/2015,11:00,11,20
20-04-2015 12:00,20/04/2015,12:00,12,20
20-04-2015 13:00,20/04/2015,13:00,13,20
20-04-2015 14:00,20/04/2015,14:00,14,20
20-04-2015 15:00,20/04/2015,15:00,15,20
20-04-2015 16:00,20/04/2015,16:00,16,20
20-04-2015 17:00,20/04/2015,17:00,17,20
20-04-2015 18:00,20/04/2015,18:00,18,20
20-04-2015 19:00,20/04/2015,19:00,19,20
20-04-2015 20:00,20/04/2015,20:00,20,20
20-04-2015 21:00,20/04/2015,21:00,21,20
20-04-2015 22:00,20/04/2015,22:00,22,20
20-04-2015 23:00,20/04/2015,23:00,23,20
21-04-2015 00:00,21/04/2015,0:00,0,21
21-04-2015 01:00,21/04/2015,1:00,1,21
21-04-2015 02:00,21/04/2015,2:00,2,21
21-04-2015 03:00,21/04/2015,3:00,3,21
21-04-2015 04:00,21/04/2015,4:00,4,21
21-04-2015 05:00,21/04/2015,5:00,5,21
21-04-2015 06:00,21/04/2015,6:00,6,21
21-04-2015 07:00,21/04/2015,7:00,7,21
21-04-2015 08:00,21/04/2015,8:00,8,21
21-04-2015 09:00,21/04/2015,9:00,9,21
21-04-2015 10:00,21/04/2015,10:00,10,21
21-04-2015 11:00,21/04/2015,11:00,11,21
21-04-2015 12:00,21/04/2015,12:00,12,21
21-04-2015 13:00,21/04/2015,13:00,13,21
21-04-2015 14:00,21/04/2015,14:00,14,21
21-04-2015 15:00,21/04/2015,15:00,15,21
21-04-2015 16:00,21/04/2015,16:00,16,21
21-04-2015 17:00,21/04/2015,17:00,17,21
21-04-2015 18:00,21/04/2015,18:00,18,21
21-04-2015 19:00,21/04/2015,19:00,19,21
21-04-2015 20:00,21/04/2015,20:00,20,21
21-04-2015 21:00,21/04/2015,21:00,21,21
21-04-2015 22:00,21/04/2015,22:00,22,21
21-04-2015 23:00,21/04/2015,23:00,23,21
22-04-2015 00:00,22/04/2015,0:00,0,22
22-04-2015 01:00,22/04/2015,1:00,1,22
22-04-2015 02:00,22/04/2015,2:00,2,22
22-04-2015 03:00,22/04/2015,3:00,3,22
22-04-2015 04:00,22/04/2015,4:00,4,22
22-04-2015 05:00,22/04/2015,5:00,5,22
22-04-2015 06:00,22/04/2015,6:00,6,22
22-04-2015 07:00,22/04/2015,7:00,7,22
22-04-2015 08:00,22/04/2015,8:00,8,22
22-04-2015 09:00,22/04/2015,9:00,9,22
22-04-2015 10:00,22/04/2015,10:00,10,22
22-04-2015 11:00,22/04/2015,11:00,11,22
22-04-2015 12:00,22/04/2015,12:00,12,22
22-04-2015 13:00,22/04/2015,13:00,13,22
22-04-2015 14:00,22/04/2015,14:00,14,22
22-04-2015 15:00,22/04/2015,15:00,15,22
22-04-2015 16:00,22/04/2015,16:00,16,22
22-04-2015 17:00,22/04/2015,17:00,17,22
22-04-2015 18:00,22/04/2015,18:00,18,22
22-04-2015 19:00,22/04/2015,19:00,19,22
22-04-2015 20:00,22/04/2015,20:00,20,22
22-04-2015 21:00,22/04/2015,21:00,21,22
22-04-2015 22:00,22/04/2015,22:00,22,22
22-04-2015 23:00,22/04/2015,23:00,23,22
23-04-2015 00:00,23/04/2015,0:00,0,23
23-04-2015 01:00,23/04/2015,1:00,1,23
23-04-2015 02:00,23/04/2015,2:00,2,23
23-04-2015 03:00,23/04/2015,3:00,3,23
23-04-2015 04:00,23/04/2015,4:00,4,23
23-04-2015 05:00,23/04/2015,5:00,5,23
23-04-2015 06:00,23/04/2015,6:00,6,23
23-04-2015 07:00,23/04/2015,7:00,7,23
23-04-2015 08:00,23/04/2015,8:00,8,23
23-04-2015 09:00,23/04/2015,9:00,9,23
23-04-2015 10:00,23/04/2015,10:00,10,23
23-04-2015 11:00,23/04/2015,11:00,11,23
23-04-2015 12:00,23/04/2015,12:00,12,23
23-04-2015 13:00,23/04/2015,13:00,13,23
23-04-2015 14:00,23/04/2015,14:00,14,23
23-04-2015 15:00,23/04/2015,15:00,15,23
23-04-2015 16:00,23/04/2015,16:00,16,23
23-04-2015 17:00,23/04/2015,17:00,17,23
23-04-2015 18:00,23/04/2015,18:00,18,23
23-04-2015 19:00,23/04/2015,19:00,19,23
23-04-2015 20:00,23/04/2015,20:00,20,23
23-04-2015 21:00,23/04/2015,21:00,21,23
23-04-2015 22:00,23/04/2015,22:00,22,23
23-04-2015 23:00,23/04/2015,23:00,23,23
24-04-2015 00:00,24/04/2015,0:00,0,24
24-04-2015 01:00,24/04/2015,1:00,1,24
24-04-2015 02:00,24/04/2015,2:00,2,24
24-04-2015 03:00,24/04/2015,3:00,3,24
24-04-2015 04:00,24/04/2015,4:00,4,24
24-04-2015 05:00,24/04/2015,5:00,5,24
24-04-2015 06:00,24/04/2015,6:00,6,24
24-04-2015 07:00,24/04/2015,7:00,7,24
24-04-2015 08:00,24/04/2015,8:00,8,24
24-04-2015 09:00,24/04/2015,9:00,9,24
24-04-2015 10:00,24/04/2015,10:00,10,24
24-04-2015 11:00,24/04/2015,11:00,11,24
24-04-2015 12:00,24/04/2015,12:00,12,24
24-04-2015 13:00,24/04/2015,13:00,13,24
24-04-2015 14:00,24/04/2015,14:00,14,24
24-04-2015 15:00,24/04/2015,15:00,15,24
24-04-2015 16:00,24/04/2015,16:00,16,24
24-04-2015 17:00,24/04/2015,17:00,17,24
24-04-2015 18:00,24/04/2015,18:00,18,24
24-04-2015 19:00,24/04/2015,19:00,19,24
24-04-2015 20:00,24/04/2015,20:00,20,24
24-04-2015 21:00,24/04/2015,21:00,21,24
